run_config,sys_name,sys_processor,sys_phy_cores_count,sys_tot_cores_count,sys_cpufreq_mhz,sys_phy_mem_bytes,sys_swap_mem_bytes,run_settings,run_threads,run_input1,run_outputF_1P,run_seedMismatch,run_palindromeClipThreshold,run_simpleClipThreshold,run_leading,run_trailing,run_sliding_size,run_sliding_quality,run_MinLength,total_exe_time_s,total_wt_tau_time_ms,max_bytes_read_mb,max_bytes_written_mb,max_read_bw_mbps,max_write_bw_mbps
run-1670.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,30,15,15,15,10,3,MINLEN:36 MAXINFO:36:0.8,16.724603414535522,1010469,7346.0,8192.0,7346.0,2048.0
run-1848.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,16,8,3,3,10,3,MINLEN:36 MAXINFO:36:0.2,7.193268775939941,388092,7346.0,8192.0,5272.0,2048.0
run-1476.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,20,10,33,33,4,3,MINLEN:36 MAXINFO:36:0.2,6.637824535369873,356864,7346.0,8192.0,3673.0,2048.0
run-1812.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,20,10,33,33,10,3,MINLEN:36 MAXINFO:36:0.2,6.362818241119385,336231,7346.0,8192.0,3673.0,2048.0
run-1911.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,16,8,33,33,4,15,MINLEN:36 MAXINFO:36:0.2,7.2175445556640625,385749,7346.0,8192.0,5272.0,2048.0
run-1764.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,20,10,15,15,4,3,MINLEN:36 MAXINFO:36:0.2,7.194680213928223,379895,7346.0,8192.0,3673.0,2048.0
run-1422.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,20,10,3,3,10,26,MINLEN:36 MAXINFO:36:0.2,6.7507007122039795,360027,7346.0,8192.0,5272.0,2048.0
run-1829.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,20,10,33,33,25,15,MINLEN:36 MAXINFO:36:0.8,7.137002229690552,381821,7346.0,8192.0,3673.0,2048.0
run-1575.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,16,8,15,15,25,15,MINLEN:36 MAXINFO:36:0.2,9.292580366134644,512933,7346.0,8192.0,7346.0,2048.0
run-1793.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,20,10,15,15,25,15,MINLEN:36 MAXINFO:36:0.8,7.126598358154297,373890,7346.0,8192.0,3673.0,2048.0
run-1656.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,30,15,15,15,4,3,MINLEN:36 MAXINFO:36:0.2,5.817100763320923,300828,7346.0,8192.0,3673.0,2048.0
run-1544.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,16,8,3,3,25,26,MINLEN:36 MAXINFO:36:0.8,8.752771377563477,480995,7346.0,8192.0,4763.0,2048.0
run-1653.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,30,15,3,3,25,33,MINLEN:36 MAXINFO:36:0.2,7.233735799789429,383956,7346.0,8192.0,5272.0,2048.0
run-1857.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,16,8,3,3,10,33,MINLEN:36 MAXINFO:36:0.2,9.10043168067932,509100,7346.0,8192.0,3673.0,2048.0
run-1732.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,20,10,3,3,4,15,MINLEN:36 MAXINFO:36:0.5,5.820295572280884,317447,7346.0,8192.0,5272.0,2048.0
run-1558.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,16,8,15,15,4,33,MINLEN:36 MAXINFO:36:0.5,7.441383361816406,394120,7346.0,8192.0,5272.0,1638.0
run-1942.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,16,8,33,33,25,33,MINLEN:36 MAXINFO:36:0.5,8.537501096725464,447804,7346.0,8192.0,3673.0,2048.0
run-1781.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,20,10,15,15,10,15,MINLEN:36 MAXINFO:36:0.8,6.4858763217926025,341722,7346.0,8192.0,5272.0,2048.0
run-1679.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,30,15,15,15,10,33,MINLEN:36 MAXINFO:36:0.8,8.655521154403687,451256,7346.0,8192.0,3673.0,1365.0
run-1487.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,20,10,33,33,4,33,MINLEN:36 MAXINFO:36:0.8,7.800485610961914,429263,7346.0,8192.0,7346.0,2048.0
run-1423.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,20,10,3,3,10,26,MINLEN:36 MAXINFO:36:0.5,5.633121013641357,289949,7346.0,8192.0,7346.0,2048.0
run-1808.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,20,10,33,33,4,26,MINLEN:36 MAXINFO:36:0.8,10.254307508468628,583106,7346.0,8192.0,3673.0,2048.0
run-1590.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,16,8,33,33,4,26,MINLEN:36 MAXINFO:36:0.2,10.321948766708374,561234,7346.0,8192.0,3673.0,2048.0
run-1599.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,16,8,33,33,10,15,MINLEN:36 MAXINFO:36:0.2,5.723834276199341,294764,7346.0,8192.0,3673.0,2048.0
run-1838.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,16,8,3,3,4,3,MINLEN:36 MAXINFO:36:0.8,6.9732959270477295,368298,7346.0,8192.0,3673.0,2048.0
run-1778.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,20,10,15,15,10,3,MINLEN:36 MAXINFO:36:0.8,9.408200740814207,527101,7346.0,8192.0,5272.0,2048.0
run-1909.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,16,8,33,33,4,3,MINLEN:36 MAXINFO:36:0.5,7.272774934768677,389765,7346.0,8192.0,3673.0,2048.0
run-1577.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,16,8,15,15,25,15,MINLEN:36 MAXINFO:36:0.8,8.012078046798706,422005,7346.0,8192.0,4763.0,2048.0
run-1675.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,30,15,15,15,10,26,MINLEN:36 MAXINFO:36:0.5,7.735888242721558,405276,7346.0,8192.0,7346.0,2048.0
run-1570.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,16,8,15,15,10,33,MINLEN:36 MAXINFO:36:0.5,7.556461095809936,397077,7346.0,8192.0,4763.0,2048.0
run-1611.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,16,8,33,33,25,15,MINLEN:36 MAXINFO:36:0.2,8.406890392303467,447816,7346.0,8192.0,3673.0,2048.0
run-1741.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,20,10,3,3,10,3,MINLEN:36 MAXINFO:36:0.5,6.669037818908691,349873,7346.0,8192.0,7346.0,2048.0
run-1444.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,20,10,15,15,4,15,MINLEN:36 MAXINFO:36:0.5,7.247054100036621,382933,7346.0,8192.0,4763.0,2048.0
run-1592.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,16,8,33,33,4,26,MINLEN:36 MAXINFO:36:0.8,7.752782821655273,414637,7346.0,8192.0,3673.0,2048.0
run-1560.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,16,8,15,15,10,3,MINLEN:36 MAXINFO:36:0.2,8.021592140197754,428053,7346.0,8192.0,3673.0,2048.0
run-1651.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,30,15,3,3,25,26,MINLEN:36 MAXINFO:36:0.5,7.7822041511535645,420466,7346.0,8192.0,5272.0,2048.0
run-1622.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,30,15,3,3,4,3,MINLEN:36 MAXINFO:36:0.8,7.066686391830444,374881,7346.0,8192.0,3673.0,2048.0
run-1530.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,16,8,3,3,10,26,MINLEN:36 MAXINFO:36:0.2,7.137392520904541,374771,7346.0,8192.0,3673.0,1638.0
run-1914.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,16,8,33,33,4,26,MINLEN:36 MAXINFO:36:0.2,8.55181360244751,460730,7346.0,8192.0,3673.0,2048.0
run-1500.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,20,10,33,33,25,3,MINLEN:36 MAXINFO:36:0.2,8.165724277496338,453585,7346.0,8192.0,7346.0,2048.0
run-1660.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,30,15,15,15,4,15,MINLEN:36 MAXINFO:36:0.5,7.2814621925354,373474,7346.0,8192.0,4763.0,1638.0
run-1507.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,20,10,33,33,25,26,MINLEN:36 MAXINFO:36:0.5,7.428094387054443,405292,7346.0,8192.0,7346.0,2048.0
run-1865.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,16,8,3,3,25,15,MINLEN:36 MAXINFO:36:0.8,9.515941381454468,523317,7346.0,8192.0,5272.0,2048.0
run-1593.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,16,8,33,33,4,33,MINLEN:36 MAXINFO:36:0.2,6.740166664123535,354267,7346.0,8192.0,3673.0,2048.0
run-1434.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,20,10,3,3,25,26,MINLEN:36 MAXINFO:36:0.2,6.542546272277832,342043,7346.0,8192.0,3673.0,2048.0
run-1787.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,20,10,15,15,10,33,MINLEN:36 MAXINFO:36:0.8,8.48624300956726,474898,7346.0,8192.0,5272.0,2048.0
run-1804.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,20,10,33,33,4,15,MINLEN:36 MAXINFO:36:0.5,7.480814695358276,406078,7346.0,8192.0,3673.0,2048.0
run-1551.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,16,8,15,15,4,15,MINLEN:36 MAXINFO:36:0.2,8.745801448822021,472275,7346.0,8192.0,3673.0,2048.0
run-1875.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,16,8,15,15,4,15,MINLEN:36 MAXINFO:36:0.2,8.348635911941528,443635,7346.0,8192.0,3673.0,2048.0
run-1797.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,20,10,15,15,25,33,MINLEN:36 MAXINFO:36:0.2,6.333935976028442,331771,7346.0,8192.0,4763.0,2048.0
run-1603.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,16,8,33,33,10,26,MINLEN:36 MAXINFO:36:0.5,7.144866466522217,373664,7346.0,8192.0,3673.0,2048.0
run-1772.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,20,10,15,15,4,26,MINLEN:36 MAXINFO:36:0.8,6.528762578964233,341227,7346.0,8192.0,5272.0,2048.0
run-1562.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,16,8,15,15,10,3,MINLEN:36 MAXINFO:36:0.8,7.4750823974609375,386669,7346.0,8192.0,3673.0,2048.0
run-1879.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,16,8,15,15,4,26,MINLEN:36 MAXINFO:36:0.5,7.861129522323608,430545,7346.0,8192.0,7346.0,2048.0
run-1612.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,16,8,33,33,25,15,MINLEN:36 MAXINFO:36:0.5,8.96760869026184,488819,7346.0,8192.0,3673.0,2048.0
run-1929.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,16,8,33,33,10,33,MINLEN:36 MAXINFO:36:0.2,8.850807428359985,484547,7346.0,8192.0,7346.0,2048.0
run-1900.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,16,8,15,15,25,15,MINLEN:36 MAXINFO:36:0.5,7.465030670166016,408655,7346.0,8192.0,3673.0,2048.0
run-1628.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,30,15,3,3,4,26,MINLEN:36 MAXINFO:36:0.8,6.908028602600098,367226,7346.0,8192.0,5272.0,2048.0
run-1589.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,16,8,33,33,4,15,MINLEN:36 MAXINFO:36:0.8,7.644090890884399,409635,7346.0,8192.0,3673.0,2048.0
run-1755.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,20,10,3,3,25,15,MINLEN:36 MAXINFO:36:0.2,6.619380712509155,344956,7346.0,8192.0,7346.0,2048.0
run-1533.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,16,8,3,3,10,33,MINLEN:36 MAXINFO:36:0.2,7.850845575332642,415563,7346.0,8192.0,4763.0,2048.0
run-1555.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,16,8,15,15,4,26,MINLEN:36 MAXINFO:36:0.5,6.643711566925049,346701,7346.0,8192.0,4763.0,2048.0
run-1752.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,20,10,3,3,25,3,MINLEN:36 MAXINFO:36:0.2,6.376842021942139,334069,7346.0,8192.0,3673.0,2048.0
run-1447.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,20,10,15,15,4,26,MINLEN:36 MAXINFO:36:0.5,6.485645055770874,334184,7346.0,8192.0,3673.0,2048.0
run-1566.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,16,8,15,15,10,26,MINLEN:36 MAXINFO:36:0.2,7.036659240722656,370814,7346.0,8192.0,3673.0,2048.0
run-1450.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,20,10,15,15,4,33,MINLEN:36 MAXINFO:36:0.5,7.40178108215332,403225,7346.0,8192.0,4763.0,2048.0
run-1742.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,20,10,3,3,10,3,MINLEN:36 MAXINFO:36:0.8,7.087234258651733,374014,7346.0,8192.0,3673.0,2048.0
run-1933.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,16,8,33,33,25,3,MINLEN:36 MAXINFO:36:0.5,9.496733903884888,506132,7346.0,8192.0,3673.0,1638.0
run-1762.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,20,10,3,3,25,33,MINLEN:36 MAXINFO:36:0.5,6.622065544128418,355904,7346.0,8192.0,4763.0,2048.0
run-1824.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,20,10,33,33,25,3,MINLEN:36 MAXINFO:36:0.2,8.417758464813232,466049,7346.0,8192.0,3673.0,2048.0
run-1643.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,30,15,3,3,10,33,MINLEN:36 MAXINFO:36:0.8,6.118805885314941,325668,7346.0,8192.0,4763.0,2048.0
run-1680.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,30,15,15,15,25,3,MINLEN:36 MAXINFO:36:0.2,8.855904579162598,467699,7346.0,8192.0,3673.0,1638.0
run-1709.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Trimmed.fastq,5,30,15,33,33,10,15,MINLEN:36 MAXINFO:36:0.8,6.670305252075195,349090,7346.0,8192.0,7346.0,2048.0
run-1490.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,SE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,Trimmed.fastq,5,20,10,33,33,10,3,MINLEN:36 MAXINFO:36:0.8,6.937313079833984,365939,7346.0,8192.0,3673.0,2048.0
